pid,run,in_headline,model,model_family,surface_type,repeat_idx,class,present,position,position_text,position_scored,position_flag,weight,brands_in_answer,inn_only,brand_bearing,excluded,exclude_reason,visibility_data
P0191,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,"[""Rybelsus""]",True,True,False,,0.0
P0192,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,2.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Jardiance"", ""Farxiga"", ""Invokana""]",False,True,False,,75.0
P0192,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Jardiance"", ""Farxiga"", ""Invokana"", ""Januvia""]",False,True,False,,75.0
P0192,R1,True,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Jardiance"", ""Farxiga""]",False,True,False,,94.0
P0192,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0192,R1,True,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Trulicity"", ""Rybelsus"", ""Jardiance"", ""Januvia""]",False,True,False,,25.0
P0192,R1,True,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Victoza"", ""Farxiga"", ""Jardiance"", ""Januvia""]",False,True,False,,30.0
P0192,R1,True,gpt-4o,gpt,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Trulicity"", ""Mounjaro"", ""Jardiance"", ""Farxiga""]",False,True,False,,55.0
P0192,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0192,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0193,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,2.0,False,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,68.0
P0193,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Trulicity"", ""Victoza"", ""Mounjaro"", ""Jardiance"", ""Farxiga""]",False,True,False,,55.0
P0193,R1,True,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,2.0,False,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,58.0
P0193,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0193,R1,True,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,48.0
P0193,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0193,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0193,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0193,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0194,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,"[""Mounjaro""]",True,True,False,,0.0
P0194,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,3.0,True,100.0,"[""Ozempic"", ""Jardiance"", ""Farxiga"", ""Mounjaro""]",False,True,False,,75.0
P0194,R1,True,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Mounjaro""]",False,True,True,truncated,81.0
P0194,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0194,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,"[""Jardiance"", ""Farxiga"", ""Invokana""]",True,True,False,,0.0
P0194,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0194,R1,True,gpt-4o,gpt,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Trulicity"", ""Victoza"", ""Mounjaro"", ""Jardiance"", ""Farxiga"", ""Invokana"", ""Januvia""]",False,True,False,,60.0
P0194,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0194,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0195,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,"[""Mounjaro""]",False,True,False,,0.0
P0195,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,"[""Mounjaro""]",True,True,False,,0.0
P0195,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],True,False,True,truncated,0.0
P0195,R1,True,gemini-2.5-flash,gemini,api,0,C1,1,2.0,2.0,,False,90.0,"[""Mounjaro"", ""Ozempic""]",False,True,False,,85.0
P0195,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,"[""Mounjaro""]",False,True,False,,0.0
P0195,R1,True,gemini-2.5-flash,gemini,api,2,C1,1,2.0,2.0,2.0,False,90.0,"[""Mounjaro"", ""Ozempic""]",False,True,False,,55.0
P0195,R1,True,gpt-4o,gpt,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Mounjaro""]",False,True,False,,65.0
P0195,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0195,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0196,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Jardiance"", ""Farxiga""]",False,True,False,,44.0
P0196,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0196,R1,True,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Jardiance"", ""Farxiga""]",False,True,True,truncated,59.0
P0196,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0196,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0196,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0196,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0196,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0196,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0197,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,0.0
P0197,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0197,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0197,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0197,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0197,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0197,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0197,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0197,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0198,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,68.0
P0198,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,3.0,True,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,48.0
P0198,R1,True,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Farxiga""]",False,True,False,,30.0
P0198,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,"[""Mounjaro"", ""Farxiga""]",True,True,False,,0.0
P0198,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,"[""Farxiga"", ""Jardiance""]",True,True,False,,0.0
P0198,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0198,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0198,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0198,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0199,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0199,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0199,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,True,truncated,0.0
P0199,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0199,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0199,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0199,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0199,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0199,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0200,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0201,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Trulicity"", ""Mounjaro"", ""Jardiance"", ""Invokana""]",False,True,False,,32.0
P0201,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Victoza"", ""Saxenda"", ""Trulicity"", ""Mounjaro"", ""Farxiga"", ""Invokana""]",False,True,False,,75.0
P0201,R1,True,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,2.0,False,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,55.0
P0201,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,"[""Mounjaro""]",True,True,False,,0.0
P0201,R1,True,gemini-2.5-flash,gemini,api,1,C1,1,3.0,3.0,1.0,True,81.0,"[""Jardiance"", ""Farxiga"", ""Ozempic"", ""Trulicity"", ""Rybelsus"", ""Januvia""]",False,True,False,,59.0
P0201,R1,True,gemini-2.5-flash,gemini,api,2,C1,1,3.0,3.0,1.0,True,81.0,"[""Januvia"", ""Jardiance"", ""Ozempic"", ""Victoza""]",False,True,False,,49.0
P0201,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0201,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0201,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0202,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0202,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0202,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0202,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0202,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0202,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0202,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0202,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0202,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0203,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0203,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0203,R1,True,claude-sonnet-5,claude,api,0,C1,1,3.0,3.0,1.0,True,81.0,"[""Januvia"", ""Jardiance"", ""Ozempic"", ""Trulicity""]",False,True,False,,20.0
P0203,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0203,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0203,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0203,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0203,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,"[""Invokana"", ""Farxiga"", ""Jardiance""]",False,True,False,,0.0
P0203,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0204,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0204,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Victoza"", ""Jardiance"", ""Farxiga"", ""Invokana"", ""Januvia""]",False,True,False,,10.0
P0204,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0204,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0204,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,"[""Januvia""]",False,True,False,,0.0
P0204,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,"[""Victoza"", ""Mounjaro"", ""Zepbound"", ""Januvia""]",False,True,False,,0.0
P0204,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0204,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0204,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,"[""Januvia"", ""Jardiance"", ""Farxiga"", ""Victoza"", ""Trulicity"", ""Rybelsus""]",True,True,False,,0.0
P0205,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0205,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Jardiance"", ""Januvia""]",False,True,False,,40.0
P0205,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0205,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0205,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0205,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0205,R1,True,gemini-2.5-flash,gemini,api,3,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0205,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0205,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0205,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0206,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0207,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Trulicity""]",False,True,False,,35.0
P0207,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,3.0,3.0,1.0,True,81.0,"[""Jardiance"", ""Trulicity"", ""Ozempic""]",False,True,False,,35.0
P0207,R1,True,claude-sonnet-5,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Trulicity""]",False,True,False,,2.0
P0207,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0207,R1,True,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Victoza"", ""Jardiance"", ""Trulicity""]",False,True,False,,60.0
P0207,R1,True,gemini-2.5-flash,gemini,api,2,C1,1,3.0,3.0,1.0,True,81.0,"[""Jardiance"", ""Trulicity"", ""Ozempic"", ""Rybelsus""]",False,True,False,,35.0
P0207,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0207,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0207,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0208,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0208,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0208,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,True,truncated,0.0
P0208,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0208,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0208,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0208,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0208,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0208,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0209,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0209,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0209,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,True,truncated,0.0
P0209,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0209,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0209,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0209,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0209,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0209,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0210,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,2.0,2.0,2.0,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Wegovy""]",False,True,False,,59.0
P0210,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,2.0,2.0,2.0,False,90.0,"[""Mounjaro"", ""Ozempic"", ""Wegovy""]",False,True,False,,47.0
P0210,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,True,truncated,0.0
P0210,R1,True,gemini-2.5-flash,gemini,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Jardiance"", ""Farxiga"", ""Mounjaro""]",False,True,False,,50.0
P0210,R1,True,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,,False,100.0,"[""Ozempic"", ""Wegovy""]",False,True,False,,13.0
P0210,R1,True,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,2.0,False,100.0,"[""Ozempic"", ""Mounjaro""]",False,True,False,,54.0
P0210,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0210,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0210,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0211,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0211,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0211,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,True,truncated,0.0
P0211,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0211,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0211,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0211,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0211,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0211,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0212,R1,True,claude-sonnet-4-6,claude,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Mounjaro"", ""Rybelsus"", ""Jardiance"", ""Farxiga"", ""Invokana""]",False,True,False,,75.0
P0212,R1,True,claude-sonnet-4-6,claude,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Trulicity"", ""Mounjaro"", ""Jardiance"", ""Farxiga"", ""Invokana""]",False,True,False,,75.0
P0212,R1,True,claude-sonnet-5,claude,api,0,C1,1,3.0,3.0,1.0,True,81.0,"[""Jardiance"", ""Farxiga"", ""Ozempic"", ""Mounjaro"", ""Rybelsus""]",False,True,False,,36.0
P0212,R1,True,gemini-2.5-flash,gemini,api,0,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Mounjaro"", ""Trulicity"", ""Jardiance"", ""Farxiga"", ""Invokana"", ""Januvia""]",False,True,False,,85.0
P0212,R1,True,gemini-2.5-flash,gemini,api,1,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Rybelsus"", ""Mounjaro"", ""Jardiance"", ""Invokana"", ""Januvia""]",False,True,False,,40.0
P0212,R1,True,gemini-2.5-flash,gemini,api,2,C1,1,1.0,1.0,1.0,False,100.0,"[""Ozempic"", ""Trulicity"", ""Victoza"", ""Mounjaro"", ""Rybelsus""]",False,True,False,,62.0
P0212,R1,True,gpt-4o,gpt,api,0,C1,1,3.0,3.0,3.0,False,81.0,"[""Jardiance"", ""Farxiga"", ""Ozempic"", ""Rybelsus"", ""Trulicity"", ""Mounjaro""]",False,True,False,,44.0
P0212,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0212,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],True,False,False,,0.0
P0213,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0213,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0213,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0213,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0213,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0213,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0213,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0213,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0213,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0214,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0214,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0214,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,True,truncated,0.0
P0214,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0214,R1,True,gemini-2.5-flash,gemini,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0214,R1,True,gemini-2.5-flash,gemini,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0214,R1,True,gpt-4o,gpt,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0214,R1,True,gpt-4o,gpt,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0214,R1,True,gpt-4o,gpt,api,2,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0215,R1,True,claude-sonnet-4-6,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0215,R1,True,claude-sonnet-4-6,claude,api,1,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0215,R1,True,claude-sonnet-5,claude,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
P0215,R1,True,gemini-2.5-flash,gemini,api,0,C1,0,,,,False,0.0,[],False,False,False,,0.0
