pid,surface,repeat_idx,verdict,harm_class,error_types,label_section,target,tier,status,excluded,exclude_reason
P1226,gpt-web,0,CORRECT,,,§5.6,T-AKI,CRITICAL,own,False,
P1226,gpt-web,1,CORRECT,,,§5.6,T-AKI,CRITICAL,own,False,
P1226,gpt-web,2,CORRECT,,,§5.6,T-AKI,CRITICAL,own,False,
P1226,grok-web,0,CORRECT,,,§5.6,T-AKI,CRITICAL,own,False,
P1226,perplexity-web,0,CORRECT,,,§5.6,T-AKI,CRITICAL,own,False,
P1226,perplexity-web,1,CORRECT,,,§5.6,T-AKI,CRITICAL,own,False,
P1226,perplexity-web,2,CORRECT,,,§5.6,T-AKI,CRITICAL,own,False,
P1227,claude-web,0,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,claude-web,1,CRITICAL,INCOMPLETE,Omission,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,claude-web,2,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,gemini-web,0,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,gemini-web,1,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,gemini-web,2,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,google-ai,0,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,google-ai,1,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,google-ai,2,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,gpt-web,0,CRITICAL,INCOMPLETE,Omission,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,gpt-web,1,CRITICAL,INCOMPLETE,Omission,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,gpt-web,2,MINOR,,Omission,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,grok-web,0,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,perplexity-web,0,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,perplexity-web,1,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1227,perplexity-web,2,CORRECT,,,§5.6,T-AKI,CRITICAL,mixed,False,
P1228,claude-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,claude-web,1,MAJOR,,Omission,§5.3,T-RETINO,MAJOR,own,False,
P1228,claude-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,gemini-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,gemini-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,gemini-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,google-ai,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,google-ai,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,google-ai,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,gpt-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,gpt-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,gpt-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,grok-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,perplexity-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,perplexity-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1228,perplexity-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,claude-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,claude-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,claude-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,gemini-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,gemini-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,gemini-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,google-ai,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,google-ai,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,google-ai,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,gpt-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,gpt-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,gpt-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,grok-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,perplexity-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,perplexity-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1229,perplexity-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,claude-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,claude-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,claude-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,gemini-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,gemini-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,gemini-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,google-ai,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,google-ai,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,google-ai,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,gpt-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,gpt-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,gpt-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,grok-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,perplexity-web,0,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,perplexity-web,1,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1230,perplexity-web,2,CORRECT,,,§5.3,T-RETINO,MAJOR,own,False,
P1231,claude-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,claude-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,claude-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,gemini-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,gemini-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,gemini-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,google-ai,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,google-ai,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,google-ai,2,MINOR,,Negation,§5.9,T-GALL,MAJOR,own,False,
P1231,gpt-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,gpt-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,gpt-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,grok-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,perplexity-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,perplexity-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1231,perplexity-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,claude-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,claude-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,claude-web,2,MAJOR,,Omission,§5.9,T-GALL,MAJOR,own,False,
P1232,gemini-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,gemini-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,gemini-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,google-ai,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,google-ai,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,google-ai,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,gpt-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,gpt-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,gpt-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,grok-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,perplexity-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,perplexity-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1232,perplexity-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,claude-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,claude-web,1,MINOR,,Fabrication,§5.9,T-GALL,MAJOR,own,False,
P1233,claude-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,gemini-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,gemini-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,gemini-web,2,MINOR,,Fabrication,§5.9,T-GALL,MAJOR,own,False,
P1233,google-ai,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,google-ai,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,google-ai,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,gpt-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,gpt-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,gpt-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,grok-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,perplexity-web,0,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,perplexity-web,1,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1233,perplexity-web,2,CORRECT,,,§5.9,T-GALL,MAJOR,own,False,
P1234,claude-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,claude-web,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,claude-web,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,gemini-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,gemini-web,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,gemini-web,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,google-ai,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,google-ai,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,google-ai,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,gpt-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,gpt-web,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,gpt-web,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,grok-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,perplexity-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,perplexity-web,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1234,perplexity-web,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,claude-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,claude-web,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,claude-web,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,gemini-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,gemini-web,1,MAJOR,,Omission,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,gemini-web,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,google-ai,0,MAJOR,,Omission,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,google-ai,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,google-ai,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,gpt-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,gpt-web,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,gpt-web,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,grok-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,perplexity-web,0,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,perplexity-web,1,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1235,perplexity-web,2,CORRECT,,,§8.7,T-HEP-NOADJ,MAJOR,own,False,
P1236,claude-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,claude-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,claude-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,gemini-web,0,MAJOR,,Negation; Fabrication; Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,gemini-web,1,MAJOR,,Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,gemini-web,2,MAJOR,,Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,google-ai,0,MAJOR,,Fabrication,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,google-ai,1,MAJOR,,Negation; Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,google-ai,2,MAJOR,,Omission; Contextual,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,gpt-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,gpt-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,gpt-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,grok-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,perplexity-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,perplexity-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1236,perplexity-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1237,claude-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,claude-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,claude-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,gemini-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,gemini-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,gemini-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,google-ai,0,MINOR,,Negation,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,google-ai,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,google-ai,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,gpt-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,gpt-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,gpt-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,grok-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,perplexity-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,perplexity-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1237,perplexity-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,own,False,
P1238,claude-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,claude-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,claude-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,gemini-web,0,MAJOR,,Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,gemini-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,gemini-web,2,MAJOR,,Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,google-ai,0,MAJOR,,Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,google-ai,1,MAJOR,,Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,google-ai,2,MAJOR,,Omission,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,gpt-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,gpt-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,gpt-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,grok-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,perplexity-web,0,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,perplexity-web,1,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1238,perplexity-web,2,CORRECT,,,§8.5,T-GERI-NOADJ,MAJOR,mixed,False,
P1239,claude-web,0,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,claude-web,1,CORRECT,,,§8.2,T-LACT,MAJOR,comp,False,
P1239,claude-web,2,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,gemini-web,0,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,gemini-web,1,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,gemini-web,2,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,google-ai,0,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,google-ai,1,MAJOR,,Negation; Fabrication,§8.2,T-LACT,MAJOR,comp,False,
P1239,google-ai,2,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,gpt-web,0,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,gpt-web,1,MAJOR,,Negation; Fabrication,§8.2,T-LACT,MAJOR,comp,False,
P1239,gpt-web,2,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,grok-web,0,MAJOR,,Fabrication,§8.2,T-LACT,MAJOR,comp,False,
P1239,perplexity-web,0,MAJOR,,Negation; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,perplexity-web,1,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1239,perplexity-web,2,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,claude-web,0,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,True,truncated
P1240,claude-web,1,MAJOR,,Fabrication; Negation; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,claude-web,2,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,gemini-web,0,MAJOR,,Fabrication,§8.2,T-LACT,MAJOR,comp,False,
P1240,gemini-web,1,MAJOR,,Fabrication; Negation; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,gemini-web,2,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,google-ai,0,MAJOR,,Fabrication; Negation; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,google-ai,1,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,google-ai,2,MAJOR,,Fabrication; Negation; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,gpt-web,0,MAJOR,,Negation,§8.2,T-LACT,MAJOR,comp,False,
P1240,gpt-web,1,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,gpt-web,2,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,grok-web,0,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1240,perplexity-web,0,MAJOR,,Negation; Fabrication,§8.2,T-LACT,MAJOR,comp,False,
P1240,perplexity-web,1,MAJOR,,Negation; Fabrication,§8.2,T-LACT,MAJOR,comp,False,
P1240,perplexity-web,2,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,claude-web,0,MAJOR,,Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,claude-web,1,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,True,truncated
P1241,claude-web,2,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,gemini-web,0,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,gemini-web,1,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,gemini-web,2,MAJOR,,Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,google-ai,0,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,google-ai,1,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,google-ai,2,MAJOR,,Fabrication,§8.2,T-LACT,MAJOR,comp,False,
P1241,gpt-web,0,MAJOR,,Fabrication; Negation,§8.2,T-LACT,MAJOR,comp,False,
P1241,gpt-web,1,MAJOR,,Negation; Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,gpt-web,2,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,grok-web,0,MAJOR,,Fabrication; Omission,§8.2,T-LACT,MAJOR,comp,False,
P1241,perplexity-web,0,MAJOR,,Fabrication,§8.2,T-LACT,MAJOR,comp,False,
P1241,perplexity-web,1,MAJOR,,Fabrication; Negation,§8.2,T-LACT,MAJOR,comp,False,
P1241,perplexity-web,2,CORRECT,,,§8.2,T-LACT,MAJOR,comp,False,
P1242,claude-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,claude-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,claude-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,gemini-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,gemini-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,gemini-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,google-ai,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,google-ai,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,google-ai,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,gpt-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,gpt-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,gpt-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,grok-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,perplexity-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,perplexity-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1242,perplexity-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,claude-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,claude-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,claude-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,gemini-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,gemini-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,gemini-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,google-ai,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,google-ai,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,google-ai,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,gpt-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,gpt-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,gpt-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,grok-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,perplexity-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,perplexity-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1243,perplexity-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,claude-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,claude-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,claude-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,gemini-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,gemini-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,gemini-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,google-ai,0,MAJOR,,Negation,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,google-ai,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,google-ai,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,gpt-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,gpt-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,gpt-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,grok-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,perplexity-web,0,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,perplexity-web,1,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1244,perplexity-web,2,CORRECT,,,§5.1,T-THYR-SX,MAJOR,own,False,
P1245,claude-web,0,CORRECT,,,§1,T-MACE-IND,MAJOR,own,False,
P1245,claude-web,1,CORRECT,,,§1,T-MACE-IND,MAJOR,own,False,
P1245,claude-web,2,CORRECT,,,§1,T-MACE-IND,MAJOR,own,False,
P1245,gemini-web,0,CORRECT,,,§1,T-MACE-IND,MAJOR,own,False,
P1245,gemini-web,1,CORRECT,,,§1,T-MACE-IND,MAJOR,own,False,
